t0i,t1i,t2i,t3i,xi,yi,t00.30,t10.30,t20.30,t30.30,x0.30,y0.30,t00.50,t10.50,t20.50,t30.50,x0.50,y0.50,t00.75,t10.75,t20.75,t30.75,x0.75,y0.75,t00.82,t10.82,t20.82,t30.82,x0.82,y0.82,t00.90,t10.90,t20.90,t30.90,x0.90,y0.90,t00.95,t10.95,t20.95,t30.95,x0.95,y0.95,t0f,t1f,t2f,t3f,xf,yf
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,63.89286626611914,130.3594333216733,168.69146896258684,38.33203564091355,0.0935,-0.027,61.241349652157766,104.66816048143134,155.99118459529706,51.32302411386572,0.1325,-0.045,59.57397523691098,73.83487736483505,129.1353029217849,55.300425556949854,0.18125,-0.0675,59.239870942080884,64.2730946985665,118.10435857509583,53.83126387652933,0.195875,-0.07425,58.953369799179605,53.86417599538356,104.67325245039282,50.80907645500926,0.21050000000000002,-0.081,58.78402514695058,45.870602572668695,93.38700597627681,47.51640340360812,0.22025,-0.08549999999999999,58.78402514695058,45.870602572668695,93.38700597627681,47.51640340360812,0.23,-0.09
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,61.07535558394876,133.2777452062992,169.60502605146814,36.32728084516895,0.0875,-0.03,57.796521467942604,109.18312202886983,158.83471836955408,49.65159634068423,0.1225,-0.05,55.718539904489056,80.19098722637125,135.7592391810353,55.56825195466406,0.16624999999999998,-0.07500000000000001,55.30086528467835,71.48296411846896,126.54019327468349,55.05722915621453,0.17937499999999998,-0.0825,54.94238458169698,62.40158419789058,115.7973979187382,53.39581372084762,0.1925,-0.09000000000000001,54.73036125473104,55.912385646964424,107.43083944206492,51.5184537951005,0.20124999999999998,-0.095,54.73036125473104,55.912385646964424,107.43083944206492,51.5184537951005,0.21,-0.1
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,56.924273728718404,133.67041527892005,169.71954779453884,36.049132515618794,0.0845,-0.036,52.949402992913875,109.40855015235783,158.96970587321147,49.561155720853634,0.11750000000000001,-0.06,50.44983598065656,80.13211360311143,135.70049982942908,55.56838622631762,0.15875,-0.09,49.949568073900025,71.32972579675491,126.36841983209386,55.038694035338956,0.171125,-0.09899999999999999,49.520811604309586,62.137236876739365,115.46768944362277,53.3304525668834,0.18350000000000002,-0.108,49.26749559866886,55.55309500470182,106.95112767013617,51.398032665434364,0.19175,-0.11399999999999999,49.26749559866886,55.55309500470182,106.95112767013617,51.398032665434364,0.2,-0.12
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,54.427598149510416,134.5727004393804,169.97506741617207,35.40236697679165,0.0815,-0.039,49.981632572390915,110.60474912141483,159.67496575758366,49.07021663616883,0.1125,-0.065,47.19303447550696,81.58302302877291,137.13384448675185,55.550821457978934,0.15125,-0.0975,46.63587828125841,72.90066723918851,128.1137806800992,55.2131134409107,0.162875,-0.10725,46.15865684002032,63.893274713800785,117.64004082951718,53.7467661157164,0.17450000000000002,-0.117,45.876838767412515,57.50404208343922,109.53530703958862,52.0312649561494,0.18225,-0.1235,45.876838767412515,57.50404208343922,109.53530703958862,52.0312649561494,0.19,-0.13
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,51.851800152137706,135.36631407521162,170.1909675603868,34.82465348517519,0.0785,-0.042,46.929322177238326,111.58917751300697,160.24148929888958,48.65231178588262,0.1075,-0.07,43.85430818832184,82.6909938491556,138.20839554419803,55.51740169504241,0.14375,-0.10500000000000001,43.24142821052434,74.07354023800316,129.39430544076117,55.320765202758025,0.15462499999999998,-0.1155,42.7169187991284,65.17252721556504,119.19598916421421,54.02346194864917,0.1655,-0.12600000000000003,42.40737282771216,58.89785791814641,111.35038628821022,52.4525283700638,0.17275,-0.133,42.40737282771216,58.89785791814641,111.35038628821022,52.4525283700638,0.18,-0.14
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,49.20393795351403,136.04707349450194,170.36951921811547,34.32244572361354,0.07550000000000001,-0.045,43.80679269443531,112.35202046509518,160.6719081848653,48.31988771977011,0.10250000000000001,-0.075,40.45391888859126,83.44607306880962,138.93077771764177,55.48470464883215,0.13625,-0.11249999999999999,39.787777314261,74.84195702797392,130.2227689632698,55.38081193529589,0.146375,-0.12374999999999999,39.21829415534652,65.97712942741067,120.1630937213811,54.18596429397043,0.15650000000000003,-0.135,38.88247653553006,59.749430221495416,112.4464914771562,52.697061255660785,0.16325,-0.1425,38.88247653553006,59.749430221495416,112.4464914771562,52.697061255660785,0.17,-0.15
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,46.492693511309966,136.61129579301772,170.51281968774475,33.90152389472702,0.07250000000000001,-0.048,40.63068275763526,112.88537831332332,160.9684041550064,48.08302584168308,0.0975,-0.08,37.01459878787057,83.84086207666415,139.30527130171697,55.46440922505283,0.12875,-0.12,36.29894132113088,75.2008959821422,130.60691015132682,55.4060141691846,0.138125,-0.132,35.68790940798656,66.30701436977557,120.5570241385644,54.25000976878883,0.14750000000000002,-0.14400000000000002,35.327936285360266,60.06539379455633,112.85069891819583,52.78530512363951,0.15375,-0.152,35.327936285360266,60.06539379455633,112.85069891819583,52.78530512363951,0.16,-0.16
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,43.7282964135823,137.05585972490252,170.62271888677327,33.56685916187078,0.0695,-0.051000000000000004,37.41950921665633,113.18357344587241,161.13258250343466,47.94900905756222,0.0925,-0.085,33.560710372117576,83.8712927098002,139.33404636628944,55.462753656489234,0.12125,-0.1275,32.80045658131433,75.14778683044669,130.55018634624457,55.40239951579788,0.129875,-0.14025,32.15229982434296,66.16185273856915,120.38386517150009,54.22201243293094,0.1385,-0.15300000000000002,31.77087315676829,59.84776985982742,112.5724403284039,52.72467046857648,0.14425,-0.1615,31.77087315676829,59.84776985982742,112.5724403284039,52.72467046857648,0.15,-0.17
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,40.92236302146646,137.3782606844041,170.7007497871894,33.322489102785326,0.0665,-0.054,34.19307054489763,113.2433757162531,161.1653709482174,47.92199523196428,0.08750000000000001,-0.09,30.117240436166945,83.53704567450164,139.01726836097083,55.48022268646919,0.11375000000000002,-0.135,29.318284457976972,74.68301885320035,130.05209208068027,55.3690732274799,0.12162500000000001,-0.1485,28.63823604896745,65.54181072749175,119.64096277742478,54.09915204993302,0.1295,-0.162,28.238523349921493,59.0951911674604,111.60525376565877,52.51006259819837,0.13475,-0.17099999999999999,28.238523349921493,59.0951911674604,111.60525376565877,52.51006259819837,0.14,-0.18
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,40.45391888859126,146.08325371745997,172.2501213666872,26.166867649227235,0.05450000000000001,-0.045,31.987212495816657,128.18233065087182,167.9390478634509,39.75671721257907,0.0675,-0.075,26.665635482642173,104.48091258631196,155.86745842972283,51.38654584341087,0.08375,-0.11249999999999999,25.608784689469907,97.49372946012909,150.91516419578375,53.421434735654664,0.08862500000000001,-0.12374999999999999,24.70618680271574,90.57789701715957,145.35838876570193,54.780491748542374,0.0935,-0.135,24.17444059591986,85.9889594763631,141.30447561747337,55.31551614111026,0.09675,-0.1425,24.17444059591986,85.9889594763631,141.30447561747337,55.31551614111026,0.1,-0.15
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,43.854308188321845,145.7853776282428,172.21589616146554,26.430518533222756,0.0575,-0.042,36.00508600525418,128.2577557188908,167.9661202138189,39.708364494928134,0.07250000000000001,-0.07,30.99219545762766,105.15342769756768,156.30966962760996,51.15624193004229,0.09125,-0.10500000000000001,29.98806048318005,98.34293475558849,151.55222962753487,53.20929487194637,0.09687499999999999,-0.1155,29.12808064086574,91.60490314207453,146.22538237440097,54.6204792323264,0.10250000000000001,-0.12600000000000003,28.620384558811907,87.13791484975233,142.34715893852444,55.20924408877209,0.10625,-0.133,28.620384558811907,87.13791484975233,142.34715893852444,55.20924408877209,0.11,-0.14
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,47.19303447550696,145.34710172765688,172.1629689016239,26.815867173967053,0.0605,-0.039,40.01311375503581,128.031744384717,167.88478272723682,39.853038342519824,0.0775,-0.065,35.36493633573064,105.3524860634092,156.43941251724522,51.08692645383599,0.09875,-0.0975,34.42672410368711,98.67339288360719,151.79748541017318,53.124092526565974,0.105125,-0.10725,33.62115557742635,92.06722287359074,146.6108854298085,54.543662556217754,0.1115,-0.117,33.144672611079066,87.68966519670339,142.8412906955906,55.15162549888721,0.11574999999999999,-0.1235,33.144672611079066,87.68966519670339,142.8412906955906,55.15162549888721,0.12,-0.13
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,50.44983598065656,144.7713398113369,172.08884024927556,27.317500437938676,0.0635,-0.036,43.97262661489639,127.50744219701733,167.6936105681564,40.186168371139075,0.0825,-0.06,39.73343833057549,105.07396588070851,156.25773148110562,51.1837656003971,0.10625000000000001,-0.09,38.87226584035044,98.47812392363241,151.65274211297972,53.17461818934732,0.113375,-0.09899999999999999,38.13122142269203,91.95539094861137,146.51790698097312,54.562516032361756,0.12050000000000001,-0.108,37.692175889506984,87.63353924673848,142.79122092501373,55.15768167827525,0.12525,-0.11399999999999999,37.692175889506984,87.63353924673848,142.79122092501373,55.15768167827525,0.13,-0.12
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,53.60752595016085,144.06182469568034,171.99041261925754,27.928587923577176,0.0665,-0.033,47.84770485871767,126.69205164184308,167.38941085400103,40.69735921215795,0.08750000000000001,-0.055,44.04757199990071,104.32362347697054,155.7631686471529,51.43954517018235,0.11375000000000002,-0.0825,43.271689659471924,97.76126741801028,151.116927855759,53.35566043774873,0.12162500000000001,-0.09075,42.60285546248864,91.2717225478597,145.94572055288597,54.67399800502628,0.1295,-0.099,42.20605700138327,86.97064232974091,142.19651095778522,55.2258686280443,0.13475,-0.1045,42.20605700138327,86.97064232974091,142.19651095778522,55.2258686280443,0.14,-0.11
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,56.65233147190892,143.22301802278668,171.86413836868581,28.641120345899132,0.0695,-0.03,51.606980578617,125.596514537994,166.9675165281426,41.371001990148606,0.0925,-0.05,48.26085920418484,103.11658988885453,154.9519110920201,51.835321203165584,0.12125,-0.07500000000000001,47.575218387123016,96.53764793680625,150.1861544706612,53.64850653385493,0.129875,-0.0825,46.98340348217359,90.03001665481808,144.88986399127646,54.859847336458394,0.1385,-0.09000000000000001,46.631944705090845,85.71369016122365,141.05191322242297,55.3382230611993,0.14425,-0.095,46.631944705090845,85.71369016122365,141.05191322242297,55.3382230611993,0.15,-0.1
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,58.769388859953736,143.87702848188906,171.96350917804915,28.086480696160066,0.0695,-0.027,54.05770451012833,126.9873660846832,167.5005524083133,40.51318632363008,0.0925,-0.045,50.89526837258131,105.3524860634092,156.43941251724522,51.08692645383601,0.12125,-0.0675,50.243242699597815,99.0093524004836,152.04530471149107,53.03595231100746,0.129875,-0.07425,49.6793011098128,92.74144320453966,147.16776589858,54.42632269404034,0.1385,-0.081,49.3438885220369,88.59243972720644,143.6405893810134,55.048149653806966,0.14425,-0.08549999999999999,49.3438885220369,88.59243972720644,143.6405893810134,55.048149653806966,0.15,-0.09
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,60.94899126867876,144.46795148127217,172.04770213222653,27.579750650954367,0.0695,-0.024,56.614778942786245,128.2577557188908,167.9661202138189,39.708364494928134,0.0925,-0.04,53.67170689482912,107.41680071948953,157.75411889592885,50.33731817643933,0.12125,-0.06,53.061190405602545,101.29387007364929,153.68999703524852,52.396126961599236,0.129875,-0.066,52.532081478106896,95.24668067287203,149.18194585279355,53.9352651799215,0.1385,-0.07200000000000001,52.216909327095365,91.24918402171645,145.9267466652114,54.67756264349498,0.14425,-0.076,52.216909327095365,91.24918402171645,145.9267466652114,54.67756264349498,0.15,-0.08
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,63.187373764575796,144.99397103982454,172.11811872556746,27.124147685742905,0.0695,-0.021,59.274441134439456,129.3998326828033,168.36724245271614,38.96740976991285,0.0925,-0.035,56.58788583069732,109.2922185870365,158.90012840524716,49.60790981821066,0.12125,-0.052500000000000005,56.027278722733364,103.37230552781584,155.1253983006455,51.75309277282964,0.129875,-0.05775,55.540463011778044,97.52649419500328,150.93992612501677,53.41343193001348,0.1385,-0.06300000000000001,55.250052693043656,93.6654254105726,147.9207178579072,54.255292447334604,0.14425,-0.0665,55.250052693043656,93.6654254105726,147.9207178579072,54.255292447334604,0.15,-0.07
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,65.47985098146297,145.45342830043143,172.17608878019814,26.72266047976672,0.0695,-0.018,62.03086025984298,130.40622883756132,168.70698007711468,38.30075123955339,0.0925,-0.03,59.63839672461384,110.96135654342999,159.88163255976653,48.92027601633655,0.12125,-0.045,59.136369866288916,105.22512161509394,156.35645885280303,51.13133723770908,0.129875,-0.049499999999999995,58.6996026737867,99.56016226748386,152.44829787966677,52.8881356121829,0.1385,-0.054,58.438679175206325,95.82039764412592,149.63104599215944,53.81064834803352,0.14425,-0.056999999999999995,58.438679175206325,95.82039764412592,149.63104599215944,53.81064834803352,0.15,-0.06
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,67.82081894747587,145.84483957976795,172.2228416386892,26.378002058921272,0.0695,-0.015,64.87599269168943,131.27020120043753,168.9883291548801,37.71812795444254,0.0925,-0.025,62.81429385577523,112.40737680838095,160.70285080729553,48.295473998914574,0.12125,-0.037500000000000006,62.37947070487232,106.83294433373484,157.38795725271305,50.55501291897821,0.129875,-0.04125,62.00051560056709,101.32650895476132,153.71298520310356,52.38647624834224,0.1385,-0.045000000000000005,61.773832375116704,97.69229408188751,151.06500494173198,53.37271085984448,0.14425,-0.0475,61.773832375116704,97.69229408188751,151.06500494173198,53.37271085984448,0.15,-0.05
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,70.20379008252549,146.16691386940613,172.25947751457224,26.09256364516611,0.0695,-0.012,67.79953127261922,131.9857689667976,169.21410614953962,37.22833718274203,0.0925,-0.02,66.10282368498464,113.61462232886433,161.36789446307412,47.7532721342098,0.12125,-0.03,65.74338923595036,108.17741506301672,158.22443871950807,50.04702365649135,0.129875,-0.033,65.42965880395137,102.80500485759416,154.7393414115225,51.93433655392833,0.1385,-0.036000000000000004,65.24177476185844,99.259564906545,152.22887883555916,52.96931392901417,0.14425,-0.038,65.24177476185844,99.259564906545,152.22887883555916,52.96931392901417,0.15,-0.04
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,72.62146415732619,146.41856921469918,172.2869401908455,25.86837097614633,0.0695,-0.009,70.78897345918334,132.54784078496206,169.3868285522429,36.838987767280834,0.0925,-0.015,69.48737283007866,114.56924245971658,161.88057572357332,47.31133326385673,0.12125,-0.0225,69.21063417618923,109.2420471969523,158.8700668126212,49.628019615668876,0.129875,-0.024749999999999998,68.96878002986601,103.97688827559543,155.53210797281912,51.5552196972237,0.1385,-0.027,68.82380201355559,100.5022389423211,153.12804912240017,52.62581018007907,0.14425,-0.028499999999999998,68.82380201355559,100.5022389423211,153.12804912240017,52.62581018007907,0.15,-0.03
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,75.06583565943994,146.59894733656802,172.30599233754958,25.707045000981587,0.0695,-0.006,73.8298249049704,132.9523277514873,169.50859914426536,36.556271392778044,0.0925,-0.01,72.9476939921588,115.25977331162409,162.2441857814357,46.98441246981162,0.12125,-0.015,72.75963228495202,110.01303498905361,159.3284179613834,49.315382972329786,0.129875,-0.0165,72.59512194490327,104.82623873422341,156.09527499121882,51.269036256995406,0.1385,-0.018000000000000002,72.49643648124643,101.40319554665176,153.76694068518907,52.36374513853732,0.14425,-0.019,72.49643648124643,101.40319554665176,153.76694068518907,52.36374513853732,0.15,-0.02
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,77.5283352383666,146.70742585092876,172.31719470650646,25.60976885557771,0.0695,-0.003,76.90594194108289,133.1962375199608,169.5810029884566,36.384765468495814,0.0925,-0.005,76.46044083145004,115.67763655553068,162.4612724754313,46.78363591990061,0.12125,-0.0075,76.36530565406954,110.47995881743206,159.60225710547866,49.12229828804659,0.129875,-0.00825,76.28203589669684,105.3409248662595,156.43189144503233,51.090966578772836,0.1385,-0.009000000000000001,76.23206233008376,101.94929436237575,154.14888522422166,52.19959086184591,0.14425,-0.0095,76.23206233008376,101.94929436237575,154.14888522422166,52.19959086184591,0.15,-0.01
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,80.0,146.74362749101002,172.3208903406289,25.57726284961887,0.0695,0.0,80.0,133.2777452062992,169.60502605146814,36.32728084516895,0.0925,0.0,80.0,115.81752336682175,162.53345030292704,46.71592693610528,0.12125,0.0,80.0,110.63633390399201,159.6933365959088,49.05700269191678,0.129875,0.0,80.0,105.5133492777638,156.5438780260696,51.030528748305805,0.1385,0.0,80.0,102.13226786780547,154.275963796569,52.14369592876351,0.14425,0.0,80.0,102.13226786780547,154.275963796569,52.14369592876351,0.15,0.0
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,82.4716647616334,146.70742585092876,172.31719470650646,25.60976885557771,0.0695,0.003,83.09405805891711,133.1962375199608,169.5810029884566,36.384765468495814,0.0925,0.005,83.53955916854996,115.67763655553068,162.4612724754313,46.78363591990061,0.12125,0.0075,83.63469434593046,110.47995881743206,159.60225710547866,49.12229828804659,0.129875,0.00825,83.71796410330316,105.3409248662595,156.43189144503233,51.090966578772836,0.1385,0.009000000000000001,83.76793766991624,101.94929436237575,154.14888522422166,52.19959086184591,0.14425,0.0095,83.76793766991624,101.94929436237575,154.14888522422166,52.19959086184591,0.15,0.01
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,84.93416434056006,146.59894733656802,172.30599233754958,25.707045000981587,0.0695,0.006,86.1701750950296,132.9523277514873,169.50859914426536,36.556271392778044,0.0925,0.01,87.0523060078412,115.25977331162409,162.2441857814357,46.98441246981162,0.12125,0.015,87.24036771504798,110.01303498905361,159.3284179613834,49.315382972329786,0.129875,0.0165,87.40487805509673,104.82623873422341,156.09527499121882,51.269036256995406,0.1385,0.018000000000000002,87.50356351875357,101.40319554665176,153.76694068518907,52.36374513853732,0.14425,0.019,87.50356351875357,101.40319554665176,153.76694068518907,52.36374513853732,0.15,0.02
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,87.37853584267381,146.41856921469918,172.2869401908455,25.86837097614633,0.0695,0.009,89.21102654081666,132.54784078496206,169.3868285522429,36.838987767280834,0.0925,0.015,90.51262716992134,114.56924245971658,161.88057572357332,47.31133326385673,0.12125,0.0225,90.78936582381077,109.2420471969523,158.8700668126212,49.628019615668876,0.129875,0.024749999999999998,91.03121997013399,103.97688827559543,155.53210797281912,51.5552196972237,0.1385,0.027,91.17619798644441,100.5022389423211,153.12804912240017,52.62581018007907,0.14425,0.028499999999999998,91.17619798644441,100.5022389423211,153.12804912240017,52.62581018007907,0.15,0.03
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,89.79620991747451,146.16691386940613,172.25947751457224,26.09256364516611,0.0695,0.012,92.20046872738078,131.9857689667976,169.21410614953962,37.22833718274203,0.0925,0.02,93.89717631501536,113.61462232886433,161.36789446307412,47.7532721342098,0.12125,0.03,94.25661076404964,108.17741506301672,158.22443871950807,50.04702365649135,0.129875,0.033,94.57034119604863,102.80500485759416,154.7393414115225,51.93433655392833,0.1385,0.036000000000000004,94.75822523814156,99.259564906545,152.22887883555916,52.96931392901417,0.14425,0.038,94.75822523814156,99.259564906545,152.22887883555916,52.96931392901417,0.15,0.04
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,92.17918105252413,145.84483957976795,172.2228416386892,26.378002058921272,0.0695,0.015,95.12400730831057,131.27020120043753,168.9883291548801,37.71812795444254,0.0925,0.025,97.18570614422477,112.40737680838095,160.70285080729553,48.295473998914574,0.12125,0.037500000000000006,97.62052929512768,106.83294433373484,157.38795725271305,50.55501291897821,0.129875,0.04125,97.9994843994329,101.32650895476132,153.71298520310356,52.38647624834224,0.1385,0.045000000000000005,98.22616762488329,97.69229408188751,151.06500494173198,53.37271085984448,0.14425,0.0475,98.22616762488329,97.69229408188751,151.06500494173198,53.37271085984448,0.15,0.05
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,94.52014901853703,145.45342830043143,172.17608878019814,26.72266047976672,0.0695,0.018,97.96913974015702,130.40622883756132,168.70698007711468,38.30075123955339,0.0925,0.03,100.36160327538616,110.96135654342999,159.88163255976653,48.92027601633655,0.12125,0.045,100.86363013371108,105.22512161509394,156.35645885280303,51.13133723770908,0.129875,0.049499999999999995,101.3003973262133,99.56016226748386,152.44829787966677,52.8881356121829,0.1385,0.054,101.56132082479368,95.82039764412592,149.63104599215944,53.81064834803352,0.14425,0.056999999999999995,101.56132082479368,95.82039764412592,149.63104599215944,53.81064834803352,0.15,0.06
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,96.8126262354242,144.99397103982454,172.11811872556746,27.124147685742905,0.0695,0.021,100.72555886556054,129.3998326828033,168.36724245271614,38.96740976991285,0.0925,0.035,103.41211416930268,109.2922185870365,158.90012840524716,49.60790981821066,0.12125,0.052500000000000005,103.97272127726663,103.37230552781584,155.1253983006455,51.75309277282964,0.129875,0.05775,104.45953698822196,97.52649419500328,150.93992612501677,53.41343193001348,0.1385,0.06300000000000001,104.74994730695634,93.6654254105726,147.9207178579072,54.255292447334604,0.14425,0.0665,104.74994730695634,93.6654254105726,147.9207178579072,54.255292447334604,0.15,0.07
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,99.05100873132125,144.46795148127217,172.04770213222653,27.579750650954367,0.0695,0.024,103.38522105721376,128.2577557188908,167.9661202138189,39.708364494928134,0.0925,0.04,106.32829310517087,107.41680071948953,157.75411889592885,50.33731817643933,0.12125,0.06,106.93880959439745,101.29387007364929,153.68999703524852,52.396126961599236,0.129875,0.066,107.4679185218931,95.24668067287203,149.18194585279355,53.9352651799215,0.1385,0.07200000000000001,107.78309067290463,91.24918402171645,145.9267466652114,54.67756264349498,0.14425,0.076,107.78309067290463,91.24918402171645,145.9267466652114,54.67756264349498,0.15,0.08
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,101.23061114004626,143.87702848188906,171.96350917804915,28.086480696160066,0.0695,0.027,105.94229548987167,126.9873660846832,167.5005524083133,40.51318632363008,0.0925,0.045,109.10473162741869,105.3524860634092,156.43941251724522,51.08692645383601,0.12125,0.0675,109.75675730040219,99.0093524004836,152.04530471149107,53.03595231100746,0.129875,0.07425,110.3206988901872,92.74144320453966,147.16776589858,54.42632269404034,0.1385,0.081,110.6561114779631,88.59243972720644,143.6405893810134,55.048149653806966,0.14425,0.08549999999999999,110.6561114779631,88.59243972720644,143.6405893810134,55.048149653806966,0.15,0.09
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,103.34766852809108,143.22301802278668,171.86413836868581,28.641120345899132,0.0695,0.03,108.393019421383,125.596514537994,166.9675165281426,41.371001990148606,0.0925,0.05,111.73914079581516,103.11658988885453,154.9519110920201,51.835321203165584,0.12125,0.07500000000000001,112.42478161287698,96.53764793680625,150.1861544706612,53.64850653385493,0.129875,0.0825,113.0165965178264,90.03001665481808,144.88986399127646,54.859847336458394,0.1385,0.09000000000000001,113.36805529490915,85.71369016122365,141.05191322242297,55.3382230611993,0.14425,0.095,113.36805529490915,85.71369016122365,141.05191322242297,55.3382230611993,0.15,0.1
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,106.39247404983915,144.06182469568034,171.99041261925754,27.928587923577176,0.0665,0.033,112.15229514128234,126.69205164184308,167.38941085400103,40.69735921215795,0.08750000000000001,0.055,115.95242800009929,104.32362347697054,155.7631686471529,51.43954517018235,0.11375000000000002,0.0825,116.72831034052808,97.76126741801028,151.116927855759,53.35566043774873,0.12162500000000001,0.09075,117.39714453751137,91.2717225478597,145.94572055288597,54.67399800502628,0.1295,0.099,117.79394299861673,86.97064232974091,142.19651095778522,55.2258686280443,0.13475,0.1045,117.79394299861673,86.97064232974091,142.19651095778522,55.2258686280443,0.14,0.11
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,109.55016401934344,144.7713398113369,172.08884024927556,27.317500437938676,0.0635,0.036,116.0273733851036,127.50744219701733,167.6936105681564,40.186168371139075,0.0825,0.06,120.2665616694245,105.07396588070851,156.25773148110562,51.1837656003971,0.10625000000000001,0.09,121.12773415964956,98.47812392363241,151.65274211297972,53.17461818934732,0.113375,0.09899999999999999,121.86877857730798,91.95539094861137,146.51790698097312,54.562516032361756,0.12050000000000001,0.108,122.30782411049302,87.63353924673848,142.79122092501373,55.15768167827525,0.12525,0.11399999999999999,122.30782411049302,87.63353924673848,142.79122092501373,55.15768167827525,0.13,0.12
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,112.80696552449304,145.34710172765688,172.1629689016239,26.815867173967053,0.0605,0.039,119.98688624496418,128.031744384717,167.88478272723682,39.853038342519824,0.0775,0.065,124.63506366426935,105.3524860634092,156.43941251724522,51.08692645383599,0.09875,0.0975,125.5732758963129,98.67339288360719,151.79748541017318,53.124092526565974,0.105125,0.10725,126.37884442257365,92.06722287359074,146.6108854298085,54.543662556217754,0.1115,0.117,126.85532738892093,87.68966519670339,142.8412906955906,55.15162549888721,0.11574999999999999,0.1235,126.85532738892093,87.68966519670339,142.8412906955906,55.15162549888721,0.12,0.13
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,116.14569181167815,145.7853776282428,172.21589616146554,26.430518533222756,0.0575,0.042,123.99491399474581,128.2577557188908,167.9661202138189,39.708364494928134,0.07250000000000001,0.07,129.00780454237236,105.15342769756768,156.30966962760996,51.15624193004229,0.09125,0.10500000000000001,130.01193951681995,98.34293475558849,151.55222962753487,53.20929487194637,0.09687499999999999,0.1155,130.87191935913427,91.60490314207453,146.22538237440097,54.6204792323264,0.10250000000000001,0.12600000000000003,131.3796154411881,87.13791484975233,142.34715893852444,55.20924408877209,0.10625,0.133,131.3796154411881,87.13791484975233,142.34715893852444,55.20924408877209,0.11,0.14
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,119.54608111140874,146.08325371745997,172.2501213666872,26.166867649227235,0.05450000000000001,0.045,128.01278750418334,128.18233065087182,167.9390478634509,39.75671721257907,0.0675,0.075,133.3343645173578,104.48091258631196,155.86745842972283,51.38654584341087,0.08375,0.11249999999999999,134.3912153105301,97.49372946012909,150.91516419578375,53.421434735654664,0.08862500000000001,0.12374999999999999,135.29381319728427,90.57789701715957,145.35838876570193,54.780491748542374,0.0935,0.135,135.82555940408014,85.9889594763631,141.30447561747337,55.31551614111026,0.09675,0.1425,135.82555940408014,85.9889594763631,141.30447561747337,55.31551614111026,0.1,0.15
80.0,163.6495484174921,171.03985026429626,7.390301846804171,0.035,0,121.14651954639793,147.36231449209828,172.38071004780397,25.018395555705705,0.051500000000000004,0.045,130.19442890773482,130.17258915826227,168.62925808645548,38.4566689281932,0.0625,0.075,135.87145292585484,107.04791476058303,157.52329445612116,50.47537969553813,0.07625,0.11249999999999999,136.99647967851723,100.19755630136225,152.9095174957126,52.711961194350366,0.080375,0.12374999999999999,137.95648316725558,93.42132114630013,147.72294491993767,54.30162377363755,0.08449999999999999,0.135,138.52166857282486,88.9333396878602,143.93944836865913,55.006108680798924,0.08725,0.1425,138.52166857282486,88.9333396878602,143.93944836865913,55.006108680798924,0.09,0.15
