x,y,z,xe,ye,ze
0.14674,-0.015217,0.12,0.024496,-0.021183,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12236,0.027225,0.12,0.031187,-0.04373,0.0
0.14674,-0.015217,0.12,0.024496,-0.021183,0.0
0.17122,-0.036758,0.12,0.008868,-0.009588,0.0
0.12236,0.027225,0.12,0.031187,-0.04373,0.0
0.14674,-0.015217,0.12,0.024496,-0.021183,0.0
0.17122,-0.036758,0.12,0.008868,-0.009588,0.0
0.17589,-0.039967,0.12,0.0086163,-0.011353,0.0
0.14674,-0.015217,0.12,0.024496,-0.021183,0.0
0.17122,-0.036758,0.12,0.008868,-0.009588,0.0
0.17589,-0.039967,0.12,0.0086163,-0.011353,0.0
0.17809,-0.04565,0.12,0.0086279,-0.0081568,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1879,-0.05225,0.12,-0.041099,-0.0011357,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1879,-0.05225,0.12,-0.041099,-0.0011357,0.0
0.15288,-0.050967,0.12,-0.027147,-0.00096514,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1879,-0.05225,0.12,-0.041099,-0.0011357,0.0
0.15288,-0.050967,0.12,-0.027147,-0.00096514,0.0
0.13125,-0.049867,0.12,-0.016047,-0.0013382,0.0
0.1879,-0.05225,0.12,-0.041099,-0.0011357,0.0
0.15288,-0.050967,0.12,-0.027147,-0.00096514,0.0
0.13125,-0.049867,0.12,-0.016047,-0.0013382,0.0
0.12016,-0.050875,0.12,-0.010221,3.3637e-05,0.0
0.15288,-0.050967,0.12,-0.027147,-0.00096514,0.0
0.13125,-0.049867,0.12,-0.016047,-0.0013382,0.0
0.12016,-0.050875,0.12,-0.010221,3.3637e-05,0.0
0.11695,-0.049408,0.12,-0.009646,-0.0012513,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11108,-0.049775,0.12,-0.026835,0.0054813,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11108,-0.049775,0.12,-0.026835,0.0054813,0.0
0.091008,-0.046842,0.12,-0.016972,0.00564,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11108,-0.049775,0.12,-0.026835,0.0054813,0.0
0.091008,-0.046842,0.12,-0.016972,0.00564,0.0
0.080467,-0.043358,0.12,-0.011536,0.0037027,0.0
0.11108,-0.049775,0.12,-0.026835,0.0054813,0.0
0.091008,-0.046842,0.12,-0.016972,0.00564,0.0
0.080467,-0.043358,0.12,-0.011536,0.0037027,0.0
0.076158,-0.043267,0.12,-0.00978,0.004384,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.068733,-0.039508,0.12,0.011819,0.027996,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.09275,0.012742,0.12,0.046019,-0.0057553,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.09275,0.012742,0.12,0.046019,-0.0057553,0.0
0.13024,0.00935,0.12,0.029273,-0.0064134,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.09275,0.012742,0.12,0.046019,-0.0057553,0.0
0.13024,0.00935,0.12,0.029273,-0.0064134,0.0
0.15508,0.0021083,0.12,0.014804,-0.0011966,0.0
0.09275,0.012742,0.12,0.046019,-0.0057553,0.0
0.13024,0.00935,0.12,0.029273,-0.0064134,0.0
0.15508,0.0021083,0.12,0.014804,-0.0011966,0.0
0.16324,0.0051333,0.12,0.011832,-0.005234,0.0
0.13024,0.00935,0.12,0.029273,-0.0064134,0.0
0.15508,0.0021083,0.12,0.014804,-0.0011966,0.0
0.16324,0.0051333,0.12,0.011832,-0.005234,0.0
0.16792,0.0022,0.12,0.00975,-0.0028069,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.17241,0.0011917,0.12,-0.02318,-0.00037438,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12548,0.0021083,0.12,0.022892,0.036026,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12548,0.0021083,0.12,0.022892,0.036026,0.0
0.14298,0.0352,0.12,0.02047,0.020627,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12548,0.0021083,0.12,0.022892,0.036026,0.0
0.14298,0.0352,0.12,0.02047,0.020627,0.0
0.15664,0.053167,0.12,0.014354,0.011507,0.0
0.12548,0.0021083,0.12,0.022892,0.036026,0.0
0.14298,0.0352,0.12,0.02047,0.020627,0.0
0.15664,0.053167,0.12,0.014354,0.011507,0.0
0.16746,0.056558,0.12,0.0073089,0.012539,0.0
0.14298,0.0352,0.12,0.02047,0.020627,0.0
0.15664,0.053167,0.12,0.014354,0.011507,0.0
0.16746,0.056558,0.12,0.0073089,0.012539,0.0
0.17067,0.062792,0.12,0.0059863,0.0085171,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.17241,0.07095,0.12,-0.058683,-0.075702,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.050675,-0.078833,0.12,0.035108,0.045962,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.050675,-0.078833,0.12,0.035108,0.045962,0.0
0.087433,-0.033458,0.12,0.016785,0.025664,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.050675,-0.078833,0.12,0.035108,0.045962,0.0
0.087433,-0.033458,0.12,0.016785,0.025664,0.0
0.096692,-0.012833,0.12,0.016744,0.017577,0.0
0.050675,-0.078833,0.12,0.035108,0.045962,0.0
0.087433,-0.033458,0.12,0.016785,0.025664,0.0
0.096692,-0.012833,0.12,0.016744,0.017577,0.0
0.1087,-0.0025667,0.12,0.0093447,0.01358,0.0
0.087433,-0.033458,0.12,0.016785,0.025664,0.0
0.096692,-0.012833,0.12,0.016744,0.017577,0.0
0.1087,-0.0025667,0.12,0.0093447,0.01358,0.0
0.1153,0.0095333,0.12,0.0050492,0.0046142,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11814,0.0097167,0.12,0.0116,0.048068,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13253,0.094967,0.12,0.0061876,-0.0054732,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13253,0.094967,0.12,0.0061876,-0.0054732,0.0
0.13318,0.095517,0.12,0.0064917,-0.01042,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13858,0.088092,0.12,0.01465,0.0072799,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.16352,0.11018,0.12,-0.047778,0.00045152,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.16352,0.11018,0.12,-0.047778,0.00045152,0.0
0.12401,0.11082,0.12,-0.033328,0.00010559,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.16352,0.11018,0.12,-0.047778,0.00045152,0.0
0.12401,0.11082,0.12,-0.033328,0.00010559,0.0
0.095683,0.11092,0.12,-0.017531,0.00016179,0.0
0.16352,0.11018,0.12,-0.047778,0.00045152,0.0
0.12401,0.11082,0.12,-0.033328,0.00010559,0.0
0.095683,0.11092,0.12,-0.017531,0.00016179,0.0
0.081292,0.10688,0.12,-0.0094042,0.0042691,0.0
0.12401,0.11082,0.12,-0.033328,0.00010559,0.0
0.095683,0.11092,0.12,-0.017531,0.00016179,0.0
0.081292,0.10688,0.12,-0.0094042,0.0042691,0.0
0.07515,0.11156,0.12,-0.0063948,-0.00036897,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.071392,0.11293,0.12,0.054665,-0.028436,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.18158,0.064808,0.12,-0.039209,0.017018,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.18158,0.064808,0.12,-0.039209,0.017018,0.0
0.14922,0.076083,0.12,-0.028914,0.017772,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.18158,0.064808,0.12,-0.039209,0.017018,0.0
0.14922,0.076083,0.12,-0.028914,0.017772,0.0
0.12456,0.086625,0.12,-0.015287,0.013244,0.0
0.18158,0.064808,0.12,-0.039209,0.017018,0.0
0.14922,0.076083,0.12,-0.028914,0.017772,0.0
0.12456,0.086625,0.12,-0.015287,0.013244,0.0
0.11283,0.099183,0.12,-0.009069,0.0036933,0.0
0.14922,0.076083,0.12,-0.028914,0.017772,0.0
0.12456,0.086625,0.12,-0.015287,0.013244,0.0
0.11283,0.099183,0.12,-0.009069,0.0036933,0.0
0.10971,0.098633,0.12,-0.0087102,0.0057469,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10274,0.10377,0.12,0.037409,-0.021501,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.18167,0.063892,0.12,-0.022744,-0.013049,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.18167,0.063892,0.12,-0.022744,-0.013049,0.0
0.16645,0.050875,0.12,-0.019096,-0.0039347,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.18167,0.063892,0.12,-0.022744,-0.013049,0.0
0.16645,0.050875,0.12,-0.019096,-0.0039347,0.0
0.15444,0.04785,0.12,-0.012872,-0.0028607,0.0
0.18167,0.063892,0.12,-0.022744,-0.013049,0.0
0.16645,0.050875,0.12,-0.019096,-0.0039347,0.0
0.15444,0.04785,0.12,-0.012872,-0.0028607,0.0
0.14931,0.046292,0.12,-0.010631,-0.0022779,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14555,0.044917,0.12,0.015676,-0.058441,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14555,0.044917,0.12,0.015676,-0.058441,0.0
0.15527,-0.005775,0.12,0.018681,-0.03603,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14555,0.044917,0.12,0.015676,-0.058441,0.0
0.15527,-0.005775,0.12,0.018681,-0.03603,0.0
0.178,-0.0418,0.12,0.0023076,-0.014145,0.0
0.14555,0.044917,0.12,0.015676,-0.058441,0.0
0.15527,-0.005775,0.12,0.018681,-0.03603,0.0
0.178,-0.0418,0.12,0.0023076,-0.014145,0.0
0.17644,-0.050233,0.12,0.0070462,-0.012782,0.0
0.15527,-0.005775,0.12,0.018681,-0.03603,0.0
0.178,-0.0418,0.12,0.0023076,-0.014145,0.0
0.17644,-0.050233,0.12,0.0070462,-0.012782,0.0
0.18148,-0.060775,0.12,0.0035946,-0.0057759,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.18616,-0.061692,0.12,-0.0017385,0.023767,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1802,-0.0099917,0.12,-0.025211,0.026627,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1802,-0.0099917,0.12,-0.025211,0.026627,0.0
0.15655,0.012192,0.12,-0.015152,0.015642,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1802,-0.0099917,0.12,-0.025211,0.026627,0.0
0.15655,0.012192,0.12,-0.015152,0.015642,0.0
0.14225,0.025117,0.12,-0.0076473,0.0083164,0.0
0.1802,-0.0099917,0.12,-0.025211,0.026627,0.0
0.15655,0.012192,0.12,-0.015152,0.015642,0.0
0.14225,0.025117,0.12,-0.0076473,0.0083164,0.0
0.13959,0.027867,0.12,-0.0083868,0.0083661,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13327,0.032908,0.12,-0.041413,-0.02866,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.060117,-0.029608,0.12,0.044268,0.071205,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.060117,-0.029608,0.12,0.044268,0.071205,0.0
0.097975,0.043175,0.12,0.030651,0.034487,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.060117,-0.029608,0.12,0.044268,0.071205,0.0
0.097975,0.043175,0.12,0.030651,0.034487,0.0
0.12309,0.072508,0.12,0.017656,0.023187,0.0
0.060117,-0.029608,0.12,0.044268,0.071205,0.0
0.097975,0.043175,0.12,0.030651,0.034487,0.0
0.12309,0.072508,0.12,0.017656,0.023187,0.0
0.13785,0.094875,0.12,0.0089579,0.0098368,0.0
0.097975,0.043175,0.12,0.030651,0.034487,0.0
0.12309,0.072508,0.12,0.017656,0.023187,0.0
0.13785,0.094875,0.12,0.0089579,0.0098368,0.0
0.13941,0.099367,0.12,0.01043,0.0098533,0.0
0.12309,0.072508,0.12,0.017656,0.023187,0.0
0.13785,0.094875,0.12,0.0089579,0.0098368,0.0
0.13941,0.099367,0.12,0.01043,0.0098533,0.0
0.14573,0.10368,0.12,0.00562,0.0077991,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1494,0.10973,0.12,-0.032693,-0.06065,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.085783,-0.01155,0.12,0.02275,0.056609,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.085783,-0.01155,0.12,0.02275,0.056609,0.0
0.098158,0.050692,0.12,0.024369,0.024685,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.085783,-0.01155,0.12,0.02275,0.056609,0.0
0.098158,0.050692,0.12,0.024369,0.024685,0.0
0.11759,0.070583,0.12,0.011933,0.019953,0.0
0.085783,-0.01155,0.12,0.02275,0.056609,0.0
0.098158,0.050692,0.12,0.024369,0.024685,0.0
0.11759,0.070583,0.12,0.011933,0.019953,0.0
0.12428,0.087267,0.12,0.0087393,0.010849,0.0
0.098158,0.050692,0.12,0.024369,0.024685,0.0
0.11759,0.070583,0.12,0.011933,0.019953,0.0
0.12428,0.087267,0.12,0.0087393,0.010849,0.0
0.12676,0.092125,0.12,0.0080136,0.0097806,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13428,0.098817,0.12,0.012852,-0.003357,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13428,0.098817,0.12,0.012852,-0.003357,0.0
0.14133,0.10111,0.12,0.011096,-0.010766,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.13428,0.098817,0.12,0.012852,-0.003357,0.0
0.14133,0.10111,0.12,0.011096,-0.010766,0.0
0.14775,0.092033,0.12,0.0073312,-0.0042504,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15655,0.09295,0.12,-0.05725,0.00063659,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15655,0.09295,0.12,-0.05725,0.00063659,0.0
0.10558,0.089925,0.12,-0.0355,0.0078429,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15655,0.09295,0.12,-0.05725,0.00063659,0.0
0.10558,0.089925,0.12,-0.0355,0.0078429,0.0
0.078817,0.095242,0.12,-0.023341,0.0046169,0.0
0.15655,0.09295,0.12,-0.05725,0.00063659,0.0
0.10558,0.089925,0.12,-0.0355,0.0078429,0.0
0.078817,0.095242,0.12,-0.023341,0.0046169,0.0
0.058467,0.095792,0.12,-0.010295,0.0051122,0.0
0.10558,0.089925,0.12,-0.0355,0.0078429,0.0
0.078817,0.095242,0.12,-0.023341,0.0046169,0.0
0.058467,0.095792,0.12,-0.010295,0.0051122,0.0
0.055717,0.096983,0.12,-0.011197,0.0044432,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.049208,0.098908,0.12,-0.00023234,-0.06986,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.049208,0.098908,0.12,-0.00023234,-0.06986,0.0
0.054617,0.036208,0.12,-0.0015863,-0.04361,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.049208,0.098908,0.12,-0.00023234,-0.06986,0.0
0.054617,0.036208,0.12,-0.0015863,-0.04361,0.0
0.056725,-0.0033917,0.12,-0.0016674,-0.022235,0.0
0.049208,0.098908,0.12,-0.00023234,-0.06986,0.0
0.054617,0.036208,0.12,-0.0015863,-0.04361,0.0
0.056725,-0.0033917,0.12,-0.0016674,-0.022235,0.0
0.05535,-0.017967,0.12,0.00072118,-0.016773,0.0
0.054617,0.036208,0.12,-0.0015863,-0.04361,0.0
0.056725,-0.0033917,0.12,-0.0016674,-0.022235,0.0
0.05535,-0.017967,0.12,0.00072118,-0.016773,0.0
0.062592,-0.031992,0.12,-0.0060137,-0.007304,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.058833,-0.034008,0.12,0.065831,0.014978,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.18818,0.0055917,0.12,-0.015487,0.046825,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.18818,0.0055917,0.12,-0.015487,0.046825,0.0
0.1758,0.050875,0.12,-0.01289,0.024855,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.18818,0.0055917,0.12,-0.015487,0.046825,0.0
0.1758,0.050875,0.12,-0.01289,0.024855,0.0
0.16113,0.068292,0.12,-0.0031124,0.019094,0.0
0.18818,0.0055917,0.12,-0.015487,0.046825,0.0
0.1758,0.050875,0.12,-0.01289,0.024855,0.0
0.16113,0.068292,0.12,-0.0031124,0.019094,0.0
0.15426,0.08195,0.12,0.0013181,0.011264,0.0
0.1758,0.050875,0.12,-0.01289,0.024855,0.0
0.16113,0.068292,0.12,-0.0031124,0.019094,0.0
0.15426,0.08195,0.12,0.0013181,0.011264,0.0
0.1516,0.086992,0.12,0.0027541,0.0091368,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15518,0.099092,0.12,-0.00056821,-0.018079,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15518,0.099092,0.12,-0.00056821,-0.018079,0.0
0.15958,0.081583,0.12,-0.0042307,-0.0095852,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15518,0.099092,0.12,-0.00056821,-0.018079,0.0
0.15958,0.081583,0.12,-0.0042307,-0.0095852,0.0
0.15829,0.07865,0.12,-0.0025787,-0.011159,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15554,0.072783,0.12,0.017795,-0.022783,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15554,0.072783,0.12,0.017795,-0.022783,0.0
0.16865,0.048125,0.12,0.013315,-0.0046156,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.15554,0.072783,0.12,0.017795,-0.022783,0.0
0.16865,0.048125,0.12,0.013315,-0.0046156,0.0
0.17617,0.044642,0.12,0.010112,-0.0043779,0.0
0.15554,0.072783,0.12,0.017795,-0.022783,0.0
0.16865,0.048125,0.12,0.013315,-0.0046156,0.0
0.17617,0.044642,0.12,0.010112,-0.0043779,0.0
0.18167,0.042075,0.12,0.0067689,-0.0034341,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1824,0.042717,0.12,0.010083,-0.01923,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1824,0.042717,0.12,0.010083,-0.01923,0.0
0.1912,0.032542,0.12,0.0022275,-0.015821,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1824,0.042717,0.12,0.010083,-0.01923,0.0
0.1912,0.032542,0.12,0.0022275,-0.015821,0.0
0.19743,0.018608,0.12,-0.0035333,-0.005271,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.19808,0.015583,0.12,-0.074251,0.0090308,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.05865,0.039417,0.12,0.035523,-0.013446,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.05865,0.039417,0.12,0.035523,-0.013446,0.0
0.088808,0.025208,0.12,0.025814,-0.0058895,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.05865,0.039417,0.12,0.035523,-0.013446,0.0
0.088808,0.025208,0.12,0.025814,-0.0058895,0.0
0.1065,0.022917,0.12,0.018347,-0.0069236,0.0
0.05865,0.039417,0.12,0.035523,-0.013446,0.0
0.088808,0.025208,0.12,0.025814,-0.0058895,0.0
0.1065,0.022917,0.12,0.018347,-0.0069236,0.0
0.11869,0.017325,0.12,0.011268,-0.0029949,0.0
0.088808,0.025208,0.12,0.025814,-0.0058895,0.0
0.1065,0.022917,0.12,0.018347,-0.0069236,0.0
0.11869,0.017325,0.12,0.011268,-0.0029949,0.0
0.12282,0.01815,0.12,0.0096989,-0.0046513,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12648,0.0176,0.12,-0.0042908,-0.046801,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12648,0.0176,0.12,-0.0042908,-0.046801,0.0
0.12786,-0.026675,0.12,-0.012105,-0.023461,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.12648,0.0176,0.12,-0.0042908,-0.046801,0.0
0.12786,-0.026675,0.12,-0.012105,-0.023461,0.0
0.11933,-0.045742,0.12,-0.0068002,-0.014861,0.0
0.12648,0.0176,0.12,-0.0042908,-0.046801,0.0
0.12786,-0.026675,0.12,-0.012105,-0.023461,0.0
0.11933,-0.045742,0.12,-0.0068002,-0.014861,0.0
0.11686,-0.051792,0.12,-0.0059351,-0.014045,0.0
0.12786,-0.026675,0.12,-0.012105,-0.023461,0.0
0.11933,-0.045742,0.12,-0.0068002,-0.014861,0.0
0.11686,-0.051792,0.12,-0.0059351,-0.014045,0.0
0.11374,-0.059125,0.12,-0.0036234,-0.009328,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.112,-0.063708,0.12,0.0011633,0.069198,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1142,0.082408,0.12,0.01817,-0.0086018,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1142,0.082408,0.12,0.01817,-0.0086018,0.0
0.12868,0.080117,0.12,0.011365,-0.010431,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.1142,0.082408,0.12,0.01817,-0.0086018,0.0
0.12868,0.080117,0.12,0.011365,-0.010431,0.0
0.134,0.078742,0.12,0.009887,-0.011116,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14225,0.067375,0.12,-0.02654,-0.0052819,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0878,0.056008,0.12,0.029194,0.014593,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0878,0.056008,0.12,0.029194,0.014593,0.0
0.1109,0.067192,0.12,0.022744,0.0094003,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0878,0.056008,0.12,0.029194,0.014593,0.0
0.1109,0.067192,0.12,0.022744,0.0094003,0.0
0.12978,0.078467,0.12,0.012185,0.0011203,0.0
0.0878,0.056008,0.12,0.029194,0.014593,0.0
0.1109,0.067192,0.12,0.022744,0.0094003,0.0
0.12978,0.078467,0.12,0.012185,0.0011203,0.0
0.13235,0.080483,0.12,0.013781,0.00060123,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.14509,0.082867,0.12,-0.024332,-0.0033058,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.098433,0.075992,0.12,-0.023418,0.0038111,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.098433,0.075992,0.12,-0.023418,0.0038111,0.0
0.074508,0.079292,0.12,-0.0075986,0.0021427,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.098433,0.075992,0.12,-0.023418,0.0038111,0.0
0.074508,0.079292,0.12,-0.0075986,0.0021427,0.0
0.074875,0.078742,0.12,-0.012018,0.0035084,0.0
